0.280177,0.189614
0.25302,0.202453
0.261389,0.214022
0.286874,0.229417
0.294228,0.260956
0.300952,0.256908
0.29092,0.260344
0.304801,0.274635
0.339732,0.278392
0.299497,0.2838
0.303692,0.277718
0.326,0.311318
0.313962,0.30753
0.308673,0.31331
0.318733,0.310262
0.346222,0.332001
0.330039,0.3352
0.331508,0.330261
0.333635,0.336827
0.352113,0.34785
0.350674,0.345477
0.354214,0.351846
0.349736,0.355127
0.355976,0.342713
0.332266,0.352841
0.362771,0.361246
0.35815,0.365234
0.363822,0.378357
0.381199,0.378226
0.358176,0.35941
0.384045,0.407032
0.352583,0.372922
0.338708,0.358389
0.340369,0.366881
0.336575,0.357523
0.352742,0.345178
0.338631,0.334675
0.338327,0.337106
0.346473,0.341336
0.346205,0.345589
0.337069,0.349795
0.354773,0.342863
0.338606,0.343029
0.339592,0.342695
0.354176,0.3592
0.372426,0.347954
0.359818,0.356789
0.3215,0.34523
0.337928,0.351
0.324206,0.337059
0.345674,0.336258
0.343376,0.356697
0.361389,0.344956
0.344054,0.348659
0.357134,0.343058
0.335812,0.325956
0.365208,0.345397
0.360495,0.338032
0.334712,0.340694
0.336736,0.337446
0.350127,0.335626
0.348058,0.343837
0.339913,0.336396
0.343755,0.331833
0.344026,0.340782
0.342114,0.335461
0.326691,0.331907
0.374677,0.354491
0.341702,0.328862
0.334612,0.336634
0.332599,0.336936
0.333264,0.332355
0.341426,0.327768
0.354452,0.339324
0.338743,0.337121
0.356608,0.336677
0.328516,0.339864
0.336609,0.333522
0.344797,0.337479
0.340331,0.341257
0.349282,0.34386
0.329009,0.327878
0.325386,0.331603
0.339082,0.328551
0.333167,0.343995
0.323434,0.339078
0.324732,0.338215
0.329254,0.324467
0.3294,0.326067
0.33125,0.329569
0.324811,0.335872
0.32445,0.334253
0.322688,0.337197
0.33837,0.335736
0.341244,0.324495
0.328056,0.343614
0.338952,0.326434
0.3429,0.330568
0.33919,0.337442
0.349518,0.336478
0.343071,0.33509
0.327588,0.338877
0.332366,0.330825
0.350151,0.341602
0.323382,0.320371
0.328036,0.325535
0.340405,0.333209
0.335225,0.351333
0.323407,0.333018
0.321047,0.323311
0.341348,0.326424
0.334499,0.33068
0.339892,0.327905
0.31867,0.326255
0.326913,0.32673
0.331232,0.338
0.336535,0.326373
0.359766,0.334619
0.351974,0.338542
0.340907,0.334045
0.338528,0.333611
0.341272,0.34258
0.365381,0.347066
0.347661,0.327295
0.372264,0.335485
0.335751,0.330777
0.312836,0.314831
0.329525,0.328078
0.352356,0.32567
0.360539,0.33835
0.337,0.317582
0.308713,0.318596
0.319683,0.318652
0.317831,0.335526
0.324557,0.321969
0.342621,0.320477
0.316338,0.32105
0.347976,0.33132
0.33411,0.316777
0.317546,0.319734
0.321459,0.320504
0.354224,0.330158
0.330356,0.328909
0.33482,0.319749
0.334373,0.325549
0.315555,0.311789
0.337189,0.32261
0.315044,0.336394
0.323926,0.338065
0.322067,0.330096
0.329811,0.330448
0.330606,0.322116
0.346882,0.333945
0.351626,0.328596
0.332265,0.318941
0.317379,0.328991
0.314095,0.314762
0.325371,0.330013
0.3087,0.309946
0.314173,0.32169
0.326038,0.323658
0.307782,0.32485
0.335709,0.332969
0.312247,0.322132
0.287597,0.316935
0.331394,0.318066
0.318257,0.326325
0.33175,0.31741
0.297338,0.31962
0.310282,0.333902
0.321541,0.331909
0.331444,0.338052
0.28883,0.330859
0.324386,0.348427
0.317322,0.335741
0.316727,0.347396
0.325755,0.341209
0.314937,0.35823
0.309756,0.359668
0.324314,0.37056
0.342673,0.380698
0.332156,0.386328
0.329056,0.385576
0.339849,0.394408
0.322665,0.403443
0.339269,0.393656
0.320429,0.413553
0.355887,0.420544
0.336464,0.417909
0.35263,0.435632
0.348162,0.440912
0.364509,0.451577
0.332249,0.456905
0.336008,0.452001
0.358309,0.473061
0.333109,0.470391
0.335685,0.479045
0.332225,0.489692
0.363192,0.499876
0.345493,0.493743
0.350285,0.518817
0.361196,0.532256
0.335775,0.497696
0.340539,0.506826
0.373436,0.552028
0.351375,0.536421
0.381846,0.53998
0.397998,0.55032
0.371435,0.584618
0.368667,0.552891
0.359826,0.554957
0.377453,0.581348
0.374418,0.57319
0.36605,0.572567
0.375182,0.57859
0.386161,0.595581
0.378185,0.579386
0.372247,0.579155
0.398293,0.638909
0.368637,0.597211
0.388316,0.61479
0.376764,0.5888
0.376492,0.626945
0.399747,0.61316
0.398423,0.658812
0.380482,0.644387
0.378746,0.656754
0.392966,0.64037
0.379764,0.633559
0.417379,0.700849
0.40717,0.680448
0.397252,0.670656
0.385962,0.676154
0.412083,0.720794
0.392257,0.707668
0.38606,0.693345
0.429943,0.712291
0.414759,0.743516
0.426985,0.751365
0.420164,0.758611
0.411941,0.785425
0.425312,0.754919
0.425389,0.75271
0.430044,0.755375
0.434281,0.79387
0.460963,0.862481
0.444513,0.791545
0.439213,0.810411
0.440734,0.761298
0.457417,0.83082
0.445074,0.837789
0.432131,0.819028
0.465051,0.854216
0.452895,0.824854
0.477063,0.896538
0.452213,0.829976
0.454173,0.859964
0.462287,0.880376
0.470979,0.881067
0.463408,0.909334
0.471397,0.882944
0.462794,0.88135
0.459141,0.879147
0.475814,0.916254
0.450548,0.838775
0.455391,0.888699
0.48985,0.909238
0.51407,0.975084
0.476124,0.969925
0.488142,0.9362
0.496148,0.922669
0.494398,0.936784
0.486514,0.918382
0.486385,0.947867
0.495247,0.921142
0.506827,0.969141
0.504101,0.973906
0.497383,0.981921
0.503016,0.98173
0.519989,1.02452
0.519933,0.986804
0.490412,0.957522
0.5109,0.992402
0.510455,1.007166
0.514097,0.967566
0.518521,1.019078
0.522823,1.001457
0.515843,1.036184
0.522565,1.029546
0.517487,0.990118
0.529975,1.019088
0.487325,0.975074
0.534161,1.009988
0.523175,1.052522
0.515647,1.030993
0.499169,0.97261
0.513309,1.001426
0.513261,1.007528
0.521055,1.032979
0.522266,1.040788
0.535207,1.062631
0.517369,1.035282
0.522705,1.000088
0.534585,1.023473
0.519737,1.024762
0.532495,1.035535
0.54293,1.083075
0.531107,1.070052
0.525695,1.031706
0.530365,1.074296
0.528812,1.045195
0.555152,1.053923
0.560449,1.080096
0.54849,1.066803
0.529346,1.004131
0.522727,1.000577
0.531931,1.040275
0.537398,1.104987
0.532166,1.079561
0.546381,1.110128
0.544936,1.070873
0.527731,1.011963
0.56434,1.07253
0.548791,1.091623
0.542346,1.088648
0.548783,1.074803
0.540936,1.027311
0.550802,1.126166
0.522238,1.002937
0.538141,1.093077
0.556587,1.042735
0.562831,1.097193
0.552307,1.068875
0.571285,1.079712
0.572593,1.088168
0.526607,1.000261
0.547425,1.073465
0.54107,1.066534
0.582111,1.155097
0.558767,1.156497
0.563725,1.140991
0.53326,1.079147
0.543576,1.080321
0.570583,1.132664
0.567775,1.125965
0.587567,1.165061
0.572652,1.154015
0.543167,1.099488
0.547,1.097135
0.569413,1.142623
0.557225,1.128682
0.601844,1.202799
0.567723,1.139315
0.557089,1.144205
0.557175,1.113167
0.545648,1.112852
0.550213,1.059438
0.564956,1.095265
0.583725,1.16106
0.576773,1.140364
0.544284,1.075626
0.564964,1.155785
0.55569,1.1593
0.575012,1.146943
0.555366,1.184014
0.540155,1.161957
0.552802,1.139637
0.577668,1.161475
0.550786,1.142025
0.559034,1.142512
0.562195,1.180254
0.571697,1.175471
0.55837,1.140912
0.584829,1.216899
0.577861,1.170167
0.566807,1.183581
0.563383,1.115944
0.570976,1.142431
0.621335,1.247558
0.579843,1.198781
0.576025,1.175123
0.612418,1.268337
0.574264,1.165751
0.627861,1.256353
0.591346,1.209487
0.598303,1.195242
0.610338,1.21583
0.581724,1.219025
0.609353,1.253039
0.597762,1.249054
0.633369,1.240215
0.626011,1.220879
0.594823,1.219184
0.659982,1.25602
0.611109,1.221155
0.635967,1.252439
0.605949,1.265995
0.642992,1.284843
0.617391,1.28137
0.652978,1.309443
0.669111,1.341016
0.621333,1.263372
0.629351,1.245926
0.622947,1.228997
0.675254,1.276973
0.650654,1.340547
0.701342,1.3239
0.718664,1.344208
0.705977,1.333988
0.680303,1.306069
0.718333,1.342957
0.700264,1.319818
0.703064,1.35147
0.718137,1.317895
0.724998,1.364937
0.715856,1.386921
0.712965,1.318277
0.7446,1.376208
0.710653,1.352523
0.696699,1.297986
0.723962,1.373474
0.719994,1.303023
0.734494,1.362957
0.761286,1.36502
0.766563,1.374063
0.733923,1.422312
0.727486,1.443361
0.748354,1.375554
0.771269,1.424957
0.760895,1.332089
0.766678,1.382481
0.769183,1.42741
0.776633,1.441378
0.74677,1.416826
0.787243,1.486566
0.796779,1.444224
0.788942,1.440304
0.788595,1.426357
0.763534,1.430537
0.789372,1.425892
0.790462,1.418277
0.802456,1.448132
0.819385,1.591963
0.842012,1.542002
0.78728,1.438009
0.804866,1.489117
0.810172,1.497531
0.846883,1.534979
0.876908,1.556712
0.838625,1.497796
0.78413,1.44762
0.863572,1.568394
0.855554,1.518926
0.856718,1.560692
0.84321,1.542158
0.829492,1.569154
0.840325,1.529674
0.889893,1.551923
0.81485,1.408266
0.851862,1.498272
0.853083,1.49275
0.877173,1.524393
0.865714,1.370297
0.920825,1.498731
0.856549,1.451363
0.920135,1.488882
0.885147,1.500954
0.883344,1.514917
0.903609,1.540009
0.928227,1.521552
0.892861,1.492227
0.864642,1.480649
0.873568,1.446661
0.925501,1.456112
0.88433,1.341752
0.87015,1.479542
0.841501,1.397041
0.85292,1.45824
0.904681,1.537775
0.88666,1.525642
0.856372,1.367091
0.916386,1.445922
0.862189,1.375783
0.853239,1.384554
0.835689,1.319901
0.879354,1.29674
0.891488,1.340167
0.825721,1.257875
0.884845,1.309026
0.818688,1.30856
0.895803,1.283493
0.85888,1.329068
0.854128,1.282497
0.826925,1.235124
0.852523,1.247523
0.854741,1.243128
0.78965,1.242411
0.856887,1.293114
0.827743,1.234884
0.897452,1.279642
0.848462,1.360397
0.853844,1.298142
0.867536,1.297627
0.843947,1.221192
0.788627,1.18979
0.835006,1.201693
0.785165,1.207226
0.81702,1.150289
0.764527,1.20481
0.789247,1.162531
0.788085,1.166144
0.776653,1.172484
0.830755,1.156335
0.883735,1.337282
0.806332,1.184886
0.849495,1.15471
0.790703,1.17035
0.778973,1.142031
0.823544,1.112901
0.765872,1.127204
0.77926,1.120723
0.796159,1.164155
0.771878,1.112585
0.752343,1.097102
0.747162,1.106498
0.826129,1.09274
0.746014,1.060325
0.73794,1.035105
0.789407,1.098494
0.722639,1.128416
0.802848,1.128461
0.735481,1.070464
0.744722,1.076165
0.747457,1.043082
0.755007,1.056245
0.709763,1.023546
0.778498,1.078768
0.737751,1.029995
0.765158,1.05703
0.717853,1.040508
0.735542,1.04972
0.737429,0.978756
0.75937,0.993272
0.725415,0.999419
0.759803,1.0486
0.762818,1.028375
0.756224,1.01419
0.739044,1.045317
0.684483,0.976088
0.723742,1.000241
0.732552,1.008564
0.676695,0.977641
0.688918,1.009168
0.713703,0.991764
0.695705,0.968032
0.694301,1.003693
0.694479,0.999168
0.660511,0.979989
0.654753,0.934714
0.731659,0.955713
0.708255,0.984262
0.67746,0.943543
0.685742,0.926142
0.708513,0.937305
0.735306,0.980024
0.706977,0.949355
0.711882,0.917525
0.71685,0.97709
0.697564,0.944468
0.683012,0.93017
0.684003,0.938899
0.664906,0.888975
0.686153,0.908961
0.663923,0.939929
0.657358,0.932016
0.681876,0.910829
0.671772,0.919072
0.668064,0.880861
0.706471,0.942814
0.664913,0.907933
0.664207,0.961633
0.677531,0.903635
0.709689,0.885487
0.656115,0.907508
0.67644,0.880906
0.690803,0.859208
0.697707,0.865435
0.721464,0.926427
0.677639,0.878062
0.643333,0.895936
0.634254,0.892414
0.650976,0.881331
