0.402502,0.300485
0.44454,0.308487
0.451866,0.29745
0.485486,0.293944
0.487834,0.297068
0.475678,0.28351
0.451619,0.275786
0.432139,0.277748
0.445051,0.27889
0.480447,0.278393
0.485101,0.286671
0.454665,0.288399
0.452167,0.281527
0.460563,0.281888
0.493695,0.284749
0.478699,0.286672
0.546152,0.304429
0.476124,0.294248
0.507048,0.292907
0.475991,0.30632
0.489886,0.300546
0.481047,0.29944
0.843383,0.533346
0.483697,0.335894
0.460641,0.327526
0.444551,0.324534
0.48746,0.326685
0.40663,0.294096
0.467229,0.298699
0.423456,0.29511
0.448157,0.296419
0.472864,0.302954
0.465239,0.310376
0.480101,0.30376
0.482038,0.305615
0.452953,0.302825
0.462099,0.310526
0.40403,0.298065
0.410301,0.286111
0.49028,0.319244
0.441165,0.278678
0.440829,0.287153
0.401455,0.277361
0.420518,0.300297
0.423631,0.306599
0.430237,0.296569
0.469731,0.298582
0.385046,0.2836
0.411209,0.298459
0.346163,0.281833
0.364245,0.278312
0.376076,0.294182
0.364917,0.284904
0.3414,0.297675
0.316427,0.307306
0.332307,0.28296
0.358945,0.311682
0.38376,0.300991
0.299893,0.276997
0.30622,0.295822
0.324609,0.29922
0.297892,0.289923
0.317799,0.300065
0.372577,0.308503
0.325501,0.295648
0.310573,0.301702
0.295137,0.312175
0.352107,0.290766
0.315294,0.300417
0.338228,0.315946
0.352196,0.312983
0.317294,0.317503
0.300549,0.302797
0.354007,0.324179
0.329463,0.312413
0.365961,0.318992
0.322523,0.325366
0.335911,0.324814
0.311269,0.312445
0.333128,0.304334
0.310919,0.304623
0.319912,0.314143
0.334239,0.307072
0.291403,0.293368
0.330337,0.324221
0.333104,0.308423
0.313709,0.302322
0.339333,0.306254
0.323962,0.304252
0.298011,0.320943
0.31304,0.317871
0.317604,0.319062
0.356533,0.323486
0.324547,0.301245
0.301516,0.319895
0.330234,0.324596
0.348312,0.319571
0.311595,0.307112
0.278684,0.301332
0.291325,0.290182
0.296867,0.323132
0.339422,0.319148
0.292198,0.291441
0.313788,0.31548
0.309976,0.301005
0.279173,0.303602
0.354454,0.313555
0.322373,0.309183
0.302991,0.295095
0.26608,0.281261
