5.742662,0.000000
5.709219,0.170133
5.653902,0.163303
5.735085,0.169199
5.702637,0.172580
5.793439,0.171828
5.737882,0.173399
5.700583,0.169308
5.663088,0.174617
5.705981,0.177619
5.798742,0.169711
5.790146,0.169573
5.665072,0.172765
5.776584,0.173946
5.718163,0.176476
5.703967,0.167625
5.743015,0.176084
5.756986,0.170179
5.712842,0.164489
5.719377,0.163367
5.673943,0.175947
5.740743,0.170769
5.165676,0.210159
5.694411,0.173498
5.734006,0.168473
5.664387,0.167061
5.757704,0.171317
5.704411,0.168646
5.716850,0.170372
5.683106,0.173206
5.719243,0.165413
5.694393,0.164493
5.709203,0.171477
5.731861,0.179221
5.754080,0.168504
5.748824,0.169623
5.701972,0.177609
5.687257,0.170007
5.721034,0.170202
5.685186,0.175092
5.728078,0.171981
5.727607,0.171057
5.697463,0.172901
5.730261,0.172870
5.616873,0.178643
5.698343,0.156243
5.673639,0.178348
5.732753,0.174810
5.758146,0.169998
5.700383,0.165127
5.697190,0.173641
5.749476,0.173917
5.616690,0.172064
5.731901,0.167475
5.666949,0.173890
5.671421,0.174555
5.748824,0.174801
5.598736,0.181690
5.641067,0.167608
5.705522,0.173656
5.732562,0.165256
5.640051,0.168938
5.729229,0.167351
5.720941,0.176277
5.714879,0.173734
5.652054,0.169771
5.683509,0.171095
5.738964,0.168300
5.724815,0.168689
5.693213,0.177929
5.753744,0.165872
5.748858,0.166394
5.693901,0.176672
5.707480,0.162353
5.676404,0.176639
5.749979,0.180178
5.735255,0.175452
5.698216,0.167624
5.718343,0.167228
5.703819,0.170403
5.644259,0.175974
5.709440,0.170794
5.727773,0.168499
5.708184,0.170662
5.702164,0.165442
5.691932,0.171276
5.717486,0.167058
5.738417,0.167139
5.769305,0.169294
5.700105,0.169669
5.735121,0.169573
5.801660,0.169000
5.833217,0.170683
5.729684,0.171377
5.725475,0.177242
5.682205,0.170542
5.775442,0.171187
5.718037,0.166311
5.723889,0.174766
5.768068,0.168081
5.746799,0.172337
5.726193,0.171463
5.684410,0.175206
5.725406,0.170630
5.728142,0.170744
