5.682197,0.000000
5.669219,0.168524
5.644302,0.166748
5.680045,0.173261
5.683415,0.164652
5.637866,0.172133
5.656492,0.167097
5.703429,0.157224
5.704900,0.168911
5.646398,0.164675
5.675170,0.163514
5.634224,0.171415
5.878440,0.179802
5.684565,0.165876
5.668822,0.166373
5.698284,0.168116
5.699549,0.168588
5.645326,0.165758
5.663474,0.173889
5.702479,0.167458
5.677099,0.172893
5.649404,0.167205
5.648768,0.168304
5.656171,0.163313
5.663284,0.161669
5.648552,0.164911
5.713187,0.170669
5.627156,0.171300
5.718279,0.158494
5.657454,0.162798
5.668721,0.164528
5.646010,0.165411
5.776416,0.171536
5.937973,0.196772
5.785288,0.168833
5.743906,0.174552
5.681132,0.170119
5.729982,0.165949
5.733834,0.162121
5.660451,0.164597
5.564884,0.167007
5.607815,0.163539
5.679469,0.165132
5.640703,0.162192
5.700120,0.162535
5.648644,0.168665
5.674678,0.175414
5.702833,0.164564
5.671131,0.168380
5.683005,0.164589
5.662360,0.169755
5.684798,0.167353
5.648191,0.171816
5.666705,0.172587
5.617883,0.172688
5.758473,0.166331
5.753808,0.170370
5.706595,0.166286
5.654490,0.179622
5.627621,0.171297
5.688368,0.170105
5.702121,0.163927
5.679576,0.172787
5.724894,0.174492
5.755978,0.176248
5.826985,0.168645
5.720616,0.182904
5.722688,0.167962
5.772493,0.172621
5.765007,0.176927
5.766904,0.183547
5.768023,0.187083
5.653167,0.180649
5.721228,0.175527
5.699710,0.178440
5.709657,0.171141
5.750041,0.173939
5.694270,0.176206
5.727237,0.184033
5.730234,0.174136
5.756338,0.179192
5.712151,0.171601
5.674017,0.179036
5.684147,0.171136
5.723268,0.178945
5.722922,0.183251
5.839632,0.176893
5.707187,0.174563
5.725908,0.179468
5.750225,0.175708
5.749139,0.177240
5.796025,0.173131
5.672373,0.172818
5.776292,0.175774
5.691482,0.181474
5.719158,0.172337
5.775105,0.173317
5.641232,0.171086
5.758599,0.175238
5.673542,0.176053
5.752451,0.175084
5.791076,0.171602
5.759141,0.171223
5.744273,0.180289
5.686872,0.175652
5.648909,0.185666
5.696101,0.170424
5.753639,0.174029
5.817639,0.176052
5.723207,0.176819
5.753544,0.176562
5.797989,0.171966
5.767769,0.173294
5.796567,0.176424
5.757341,0.169808
5.772028,0.170577
5.775491,0.174596
5.750098,0.173143
6.127657,0.183893
5.740855,0.170607
5.794457,0.183286
5.704222,0.168945
5.771040,0.177141
5.785621,0.177545
5.822616,0.174561
5.727447,0.171348
5.838734,0.180422
